OrderID,CustomerID,TransactionDate,Age,Gender,Region,ProductCategory,Quantity,UnitPrice,TotalSales,Segment
45270,138,2026-01-24 05:00:00,54,Female,South,Beauty,5,358.07,1790.35,Casual Buyers
69163,114,2026-01-24 06:00:00,21,Female,West,Home,3,65.13,195.39,Casual Buyers
92637,218,2026-01-24 07:00:00,64,Male,South,Clothing,2,370.6,741.2,Casual Buyers
61934,128,2026-01-24 08:00:00,21,Female,West,Clothing,5,144.8,724.0,Casual Buyers
74895,174,2026-01-24 09:00:00,37,Male,North,Clothing,3,323.16,969.48,Loyal High-Spenders
42307,215,2026-01-24 10:00:00,27,Male,East,Home,3,177.07,531.21,At-Risk Customers
64098,131,2026-01-24 11:00:00,41,Female,East,Home,4,498.86,1995.44,Casual Buyers
70921,229,2026-01-24 12:00:00,52,Male,East,Home,3,139.14,417.41999999999996,Loyal High-Spenders
15486,183,2026-01-24 13:00:00,43,Male,East,Home,1,146.77,146.77,Casual Buyers
18335,121,2026-01-24 14:00:00,54,Female,West,Home,5,466.03,2330.1499999999996,At-Risk Customers
96900,126,2026-01-24 15:00:00,55,Female,West,Beauty,1,22.08,22.08,Loyal High-Spenders
99112,180,2026-01-24 16:00:00,38,Male,South,Home,5,351.38,1756.9,At-Risk Customers
21130,225,2026-01-24 17:00:00,57,Male,West,Home,4,365.41,1461.64,Loyal High-Spenders
97508,191,2026-01-24 18:00:00,56,Male,South,Home,3,419.83,1259.49,At-Risk Customers
70566,120,2026-01-24 19:00:00,38,Female,South,Home,3,487.48,1462.44,Loyal High-Spenders
76703,146,2026-01-24 20:00:00,27,Male,East,Clothing,3,488.04,1464.1200000000001,Casual Buyers
37192,200,2026-01-24 21:00:00,55,Male,West,Home,5,41.99,209.95000000000002,At-Risk Customers
11062,183,2026-01-24 22:00:00,63,Female,West,Beauty,3,412.7,1238.1,Casual Buyers
94076,105,2026-01-24 23:00:00,21,Female,South,Beauty,1,326.69,326.69,At-Risk Customers
99780,246,2026-01-25 00:00:00,62,Male,South,Beauty,3,327.2,981.5999999999999,Casual Buyers
31545,230,2026-01-25 01:00:00,37,Female,North,Electronics,4,72.89,291.56,Loyal High-Spenders
31689,100,2026-01-25 02:00:00,34,Female,North,Clothing,1,328.59,328.59,Casual Buyers
21174,157,2026-01-25 03:00:00,24,Male,South,Home,3,491.42,1474.26,At-Risk Customers
98461,223,2026-01-25 04:00:00,21,Male,North,Electronics,3,456.79,1370.3700000000001,Loyal High-Spenders
19348,114,2026-01-25 05:00:00,46,Female,North,Home,2,225.17,450.34,Casual Buyers
33714,163,2026-01-25 06:00:00,31,Male,South,Electronics,5,29.57,147.85,Loyal High-Spenders
48102,124,2026-01-25 07:00:00,20,Female,South,Electronics,1,187.52,187.52,Casual Buyers
84460,123,2026-01-25 08:00:00,41,Male,West,Beauty,2,414.93,829.86,At-Risk Customers
99930,111,2026-01-25 09:00:00,54,Male,South,Beauty,4,353.73,1414.92,Casual Buyers
16801,117,2026-01-25 10:00:00,33,Male,South,Electronics,5,235.08,1175.4,Loyal High-Spenders
82267,114,2026-01-25 11:00:00,69,Male,East,Beauty,1,37.0,37.0,Casual Buyers
58136,126,2026-01-25 12:00:00,21,Male,West,Electronics,3,219.18,657.54,Loyal High-Spenders
33625,171,2026-01-25 13:00:00,41,Male,West,Clothing,1,239.82,239.82,Casual Buyers
92873,159,2026-01-25 14:00:00,51,Female,West,Beauty,3,464.99,1394.97,Casual Buyers
82592,244,2026-01-25 15:00:00,47,Non-binary,East,Beauty,5,324.13,1620.65,Casual Buyers
87052,192,2026-01-25 16:00:00,35,Female,South,Beauty,3,162.71,488.13,Casual Buyers
54261,152,2026-01-25 17:00:00,36,Female,West,Clothing,4,267.41,1069.64,Loyal High-Spenders
11542,107,2026-01-25 18:00:00,48,Male,West,Electronics,3,42.37,127.10999999999999,Casual Buyers
31677,178,2026-01-25 19:00:00,36,Non-binary,North,Home,4,486.56,1946.24,At-Risk Customers
56732,126,2026-01-25 20:00:00,66,Male,West,Beauty,5,186.43,932.1500000000001,Loyal High-Spenders
60343,149,2026-01-25 21:00:00,63,Female,South,Electronics,5,244.16,1220.8,Loyal High-Spenders
49081,230,2026-01-25 22:00:00,36,Non-binary,South,Clothing,1,184.09,184.09,Loyal High-Spenders
72856,192,2026-01-25 23:00:00,39,Female,North,Home,4,344.43,1377.72,Casual Buyers
98858,123,2026-01-26 00:00:00,41,Non-binary,West,Beauty,4,334.49,1337.96,At-Risk Customers
29065,159,2026-01-26 01:00:00,62,Female,West,Clothing,2,360.51,721.02,Casual Buyers
93460,221,2026-01-26 02:00:00,29,Male,West,Clothing,2,141.39,282.78,Loyal High-Spenders
98092,230,2026-01-26 03:00:00,47,Male,East,Home,2,164.68,329.36,Loyal High-Spenders
64693,247,2026-01-26 04:00:00,55,Female,West,Electronics,3,71.37,214.11,Loyal High-Spenders
36962,145,2026-01-26 05:00:00,48,Male,South,Beauty,2,331.2,662.4,Casual Buyers
38295,114,2026-01-26 06:00:00,53,Female,South,Beauty,4,29.5,118.0,Casual Buyers
23807,116,2026-01-26 07:00:00,36,Non-binary,East,Electronics,3,302.86,908.58,At-Risk Customers
52348,225,2026-01-26 08:00:00,65,Male,East,Electronics,5,436.15,2180.75,Loyal High-Spenders
36432,183,2026-01-26 09:00:00,62,Female,West,Electronics,1,446.51,446.51,Casual Buyers
93285,108,2026-01-26 10:00:00,53,Female,North,Home,2,230.03,460.06,Loyal High-Spenders
67854,162,2026-01-26 11:00:00,47,Female,East,Home,5,235.06,1175.3,Casual Buyers
50262,216,2026-01-26 12:00:00,66,Non-binary,East,Beauty,4,47.71,190.84,Loyal High-Spenders
47080,229,2026-01-26 13:00:00,50,Female,West,Home,1,338.67,338.67,Loyal High-Spenders
11324,187,2026-01-26 14:00:00,35,Non-binary,West,Clothing,5,412.42,2062.1,Casual Buyers
45909,171,2026-01-26 15:00:00,69,Female,East,Beauty,1,129.88,129.88,Casual Buyers
99339,238,2026-01-26 16:00:00,66,Male,North,Home,2,216.44,432.88,Loyal High-Spenders
29870,163,2026-01-26 17:00:00,45,Male,East,Electronics,4,421.03,1684.12,Loyal High-Spenders
44578,171,2026-01-26 18:00:00,64,Female,West,Clothing,1,439.79,439.79,Casual Buyers
82124,120,2026-01-26 19:00:00,28,Male,West,Electronics,5,129.16,645.8,Loyal High-Spenders
36790,117,2026-01-26 20:00:00,62,Female,East,Beauty,2,279.78,559.56,Loyal High-Spenders
35289,163,2026-01-26 21:00:00,50,Female,North,Electronics,2,104.32,208.64,Loyal High-Spenders
65129,181,2026-01-26 22:00:00,34,Male,East,Home,5,59.92,299.6,Loyal High-Spenders
25485,209,2026-01-26 23:00:00,23,Female,East,Home,5,456.45,2282.25,Loyal High-Spenders
54482,194,2026-01-27 00:00:00,21,Female,West,Beauty,1,412.05,412.05,Loyal High-Spenders
96188,131,2026-01-27 01:00:00,37,Female,North,Electronics,3,382.42,1147.26,Casual Buyers
14748,110,2026-01-27 02:00:00,65,Male,South,Beauty,2,33.9,67.8,Casual Buyers
96769,144,2026-01-27 03:00:00,64,Male,North,Electronics,1,423.43,423.43,Loyal High-Spenders
19435,132,2026-01-27 04:00:00,44,Male,East,Clothing,5,224.64,1123.1999999999998,Casual Buyers
13709,201,2026-01-27 05:00:00,32,Female,East,Home,1,177.77,177.77,Loyal High-Spenders
40355,235,2026-01-27 06:00:00,23,Male,East,Beauty,5,277.77,1388.85,Loyal High-Spenders
65771,110,2026-01-27 07:00:00,64,Female,North,Clothing,4,54.76,219.04,Casual Buyers
67799,187,2026-01-27 08:00:00,31,Male,West,Clothing,5,380.76,1903.8,Casual Buyers
23116,140,2026-01-27 09:00:00,28,Male,East,Beauty,5,295.39,1476.9499999999998,Loyal High-Spenders
35470,244,2026-01-27 10:00:00,56,Female,East,Beauty,5,101.43,507.15000000000003,Casual Buyers
52344,175,2026-01-27 11:00:00,26,Female,North,Clothing,3,102.23,306.69,Loyal High-Spenders
52918,220,2026-01-27 12:00:00,43,Male,South,Electronics,5,100.28,501.4,Loyal High-Spenders
62224,145,2026-01-27 13:00:00,33,Male,South,Clothing,2,37.93,75.86,Casual Buyers
49298,179,2026-01-27 14:00:00,22,Male,West,Beauty,2,298.02,596.04,Loyal High-Spenders
90219,153,2026-01-27 15:00:00,69,Female,West,Clothing,1,421.77,421.77,Loyal High-Spenders
71629,185,2026-01-27 16:00:00,27,Female,East,Electronics,3,18.57,55.71,Loyal High-Spenders
76040,191,2026-01-27 17:00:00,67,Male,North,Home,1,34.01,34.01,At-Risk Customers
38016,247,2026-01-27 18:00:00,20,Male,East,Home,2,290.66,581.32,Loyal High-Spenders
33960,196,2026-01-27 19:00:00,30,Male,West,Clothing,2,411.55,823.1,Loyal High-Spenders
43591,101,2026-01-27 20:00:00,60,Female,North,Electronics,4,170.1,680.4,Loyal High-Spenders
92848,132,2026-01-27 21:00:00,66,Non-binary,North,Home,5,181.31,906.55,Casual Buyers
77641,176,2026-01-27 22:00:00,47,Male,West,Clothing,2,302.21,604.42,Loyal High-Spenders
46395,215,2026-01-27 23:00:00,62,Female,South,Clothing,1,144.36,144.36,At-Risk Customers
32700,249,2026-01-28 00:00:00,23,Male,South,Electronics,1,23.04,23.04,Casual Buyers
44620,202,2026-01-28 01:00:00,34,Male,North,Beauty,5,370.26,1851.3,Casual Buyers
30559,202,2026-01-28 02:00:00,62,Female,East,Clothing,5,316.57,1582.85,Casual Buyers
71642,189,2026-01-28 03:00:00,68,Female,South,Beauty,4,294.57,1178.28,Loyal High-Spenders
86539,221,2026-01-28 04:00:00,36,Female,East,Beauty,3,373.43,1120.29,Loyal High-Spenders
31732,242,2026-01-28 05:00:00,59,Female,South,Home,1,340.86,340.86,Casual Buyers
40354,205,2026-01-28 06:00:00,52,Male,South,Beauty,5,110.88,554.4,Loyal High-Spenders
23843,218,2026-01-28 07:00:00,63,Female,East,Electronics,1,182.72,182.72,Casual Buyers
81726,148,2026-01-28 08:00:00,43,Male,West,Home,5,71.79,358.95000000000005,Casual Buyers
27640,203,2026-01-28 09:00:00,68,Female,South,Home,2,73.63,147.26,Casual Buyers
62528,160,2026-01-28 10:00:00,22,Male,South,Home,1,341.34,341.34,At-Risk Customers
48413,222,2026-01-28 11:00:00,46,Female,East,Clothing,2,430.71,861.42,Casual Buyers
62638,233,2026-01-28 12:00:00,54,Male,West,Clothing,1,481.74,481.74,Loyal High-Spenders
62736,108,2026-01-28 13:00:00,37,Male,South,Beauty,3,317.89,953.67,Loyal High-Spenders
78866,105,2026-01-28 14:00:00,66,Female,South,Home,4,100.21,400.84,At-Risk Customers
29087,172,2026-01-28 15:00:00,38,Male,West,Home,2,61.77,123.54,Loyal High-Spenders
51430,202,2026-01-28 16:00:00,27,Female,South,Electronics,5,408.3,2041.5,Casual Buyers
34504,140,2026-01-28 17:00:00,22,Male,West,Beauty,3,293.59,880.77,Loyal High-Spenders
17114,213,2026-01-28 18:00:00,53,Male,West,Electronics,1,312.96,312.96,Loyal High-Spenders
88859,107,2026-01-28 19:00:00,23,Male,East,Beauty,2,392.92,785.84,Casual Buyers
20975,171,2026-01-28 20:00:00,43,Male,North,Beauty,1,354.61,354.61,Casual Buyers
21023,191,2026-01-28 21:00:00,21,Female,West,Clothing,1,418.88,418.88,At-Risk Customers
31447,161,2026-01-28 22:00:00,56,Male,East,Clothing,1,37.54,37.54,Casual Buyers
33959,183,2026-01-28 23:00:00,56,Female,North,Electronics,4,376.29,1505.16,Casual Buyers
76203,161,2026-01-29 00:00:00,67,Female,South,Beauty,4,426.92,1707.68,Casual Buyers
39703,210,2026-01-29 01:00:00,52,Male,North,Home,5,150.21,751.0500000000001,Loyal High-Spenders
19337,226,2026-01-29 02:00:00,18,Female,West,Clothing,2,323.82,647.64,At-Risk Customers
56427,106,2026-01-29 03:00:00,41,Female,West,Home,3,163.94,491.82,Casual Buyers
71529,183,2026-01-29 04:00:00,53,Female,West,Electronics,3,479.41,1438.23,Casual Buyers
94665,231,2026-01-29 05:00:00,23,Male,West,Clothing,3,26.38,79.14,Loyal High-Spenders
41921,233,2026-01-29 06:00:00,58,Male,West,Clothing,1,294.1,294.1,Loyal High-Spenders
43307,157,2026-01-29 07:00:00,63,Female,East,Beauty,4,91.59,366.36,At-Risk Customers
37355,121,2026-01-29 08:00:00,61,Female,West,Electronics,2,358.99,717.98,At-Risk Customers
14835,226,2026-01-29 09:00:00,48,Female,East,Beauty,1,96.19,96.19,At-Risk Customers
30159,102,2026-01-29 10:00:00,37,Male,South,Clothing,4,125.34,501.36,Loyal High-Spenders
57605,226,2026-01-29 11:00:00,41,Female,West,Electronics,4,252.24,1008.96,At-Risk Customers
48088,140,2026-01-29 12:00:00,42,Male,West,Clothing,2,458.27,916.54,Loyal High-Spenders
88752,205,2026-01-29 13:00:00,53,Female,North,Electronics,2,113.74,227.48,Loyal High-Spenders
65284,113,2026-01-29 14:00:00,38,Male,South,Clothing,2,80.68,161.36,Casual Buyers
67043,111,2026-01-29 15:00:00,47,Female,West,Home,1,381.9,381.9,Casual Buyers
45547,186,2026-01-29 16:00:00,41,Male,West,Home,5,255.3,1276.5,Loyal High-Spenders
92844,111,2026-01-29 17:00:00,61,Male,South,Beauty,2,456.77,913.54,Casual Buyers
37532,240,2026-01-29 18:00:00,59,Female,East,Home,5,81.84,409.20000000000005,Casual Buyers
44349,124,2026-01-29 19:00:00,47,Male,West,Clothing,1,326.5,326.5,Casual Buyers
55445,144,2026-01-29 20:00:00,39,Male,North,Clothing,5,124.11,620.55,Loyal High-Spenders
15713,221,2026-01-29 21:00:00,45,Male,West,Home,3,86.81,260.43,Loyal High-Spenders
66178,246,2026-01-29 22:00:00,24,Female,North,Beauty,5,344.88,1724.4,Casual Buyers
59407,154,2026-01-29 23:00:00,52,Female,North,Home,2,300.91,601.82,Loyal High-Spenders
80340,199,2026-01-30 00:00:00,45,Male,West,Electronics,1,379.87,379.87,Loyal High-Spenders
60990,235,2026-01-30 01:00:00,31,Female,West,Electronics,2,161.64,323.28,Loyal High-Spenders
85672,218,2026-01-30 02:00:00,27,Female,North,Electronics,3,229.51,688.53,Casual Buyers
75545,152,2026-01-30 03:00:00,33,Male,South,Home,2,208.68,417.36,Loyal High-Spenders
94791,131,2026-01-30 04:00:00,33,Female,South,Home,2,492.2,984.4,Casual Buyers
68141,150,2026-01-30 05:00:00,48,Female,West,Home,2,153.2,306.4,Loyal High-Spenders
33793,143,2026-01-30 06:00:00,59,Female,East,Electronics,4,154.46,617.84,Loyal High-Spenders
66570,181,2026-01-30 07:00:00,42,Male,South,Beauty,3,183.73,551.1899999999999,Loyal High-Spenders
47892,245,2026-01-30 08:00:00,30,Female,West,Clothing,2,286.65,573.3,Casual Buyers
11015,249,2026-01-30 09:00:00,23,Female,South,Home,2,133.64,267.28,Casual Buyers
71813,136,2026-01-30 10:00:00,61,Male,East,Beauty,2,458.49,916.98,Casual Buyers
37712,195,2026-01-30 11:00:00,26,Male,West,Clothing,1,140.19,140.19,Loyal High-Spenders
18415,155,2026-01-30 12:00:00,62,Male,East,Clothing,4,448.95,1795.8,Loyal High-Spenders
72292,204,2026-01-30 13:00:00,53,Male,West,Clothing,1,60.7,60.7,Loyal High-Spenders
33833,158,2026-01-30 14:00:00,60,Female,East,Beauty,4,331.72,1326.88,Loyal High-Spenders
14158,230,2026-01-30 15:00:00,37,Male,South,Beauty,2,454.42,908.84,Loyal High-Spenders
72680,134,2026-01-30 16:00:00,35,Male,South,Electronics,3,92.69,278.07,Loyal High-Spenders
30309,192,2026-01-30 17:00:00,60,Female,East,Beauty,5,484.48,2422.4,Casual Buyers
16970,196,2026-01-30 18:00:00,38,Male,East,Beauty,5,231.91,1159.55,Loyal High-Spenders
82474,234,2026-01-30 19:00:00,21,Non-binary,East,Beauty,2,473.4,946.8,At-Risk Customers
96704,175,2026-01-30 20:00:00,67,Male,West,Clothing,1,341.64,341.64,Loyal High-Spenders
56540,148,2026-01-30 21:00:00,50,Male,South,Home,3,157.78,473.34000000000003,Casual Buyers
30384,193,2026-01-30 22:00:00,44,Male,West,Electronics,4,102.27,409.08,Loyal High-Spenders
28017,123,2026-01-30 23:00:00,24,Male,South,Home,2,158.83,317.66,At-Risk Customers
85880,247,2026-01-31 00:00:00,23,Male,North,Home,3,55.58,166.74,Loyal High-Spenders
18702,136,2026-01-31 01:00:00,32,Female,West,Beauty,3,80.5,241.5,Casual Buyers
10384,103,2026-01-31 02:00:00,35,Non-binary,South,Electronics,4,61.28,245.12,At-Risk Customers
10404,207,2026-01-31 03:00:00,49,Male,South,Home,3,217.24,651.72,Casual Buyers
50943,225,2026-01-31 04:00:00,28,Female,West,Home,1,399.83,399.83,Loyal High-Spenders
57926,119,2026-01-31 05:00:00,37,Female,West,Electronics,1,79.28,79.28,Loyal High-Spenders
39189,149,2026-01-31 06:00:00,41,Female,South,Beauty,1,73.86,73.86,Loyal High-Spenders
22763,195,2026-01-31 07:00:00,32,Male,West,Home,3,325.28,975.8399999999999,Loyal High-Spenders
28384,204,2026-01-31 08:00:00,65,Male,East,Clothing,1,106.62,106.62,Loyal High-Spenders
70100,216,2026-01-31 09:00:00,24,Male,West,Home,4,57.83,231.32,Loyal High-Spenders
19860,197,2026-01-31 10:00:00,38,Female,West,Clothing,3,91.76,275.28000000000003,Casual Buyers
90642,165,2026-01-31 11:00:00,59,Female,West,Beauty,5,462.63,2313.15,Loyal High-Spenders
60612,178,2026-01-31 12:00:00,43,Male,South,Home,3,412.52,1237.56,At-Risk Customers
33574,105,2026-01-31 13:00:00,61,Male,East,Electronics,4,183.49,733.96,At-Risk Customers
33524,138,2026-01-31 14:00:00,31,Female,North,Electronics,5,331.35,1656.75,Casual Buyers
79172,214,2026-01-31 15:00:00,54,Female,North,Home,3,273.27,819.81,Loyal High-Spenders
20916,224,2026-01-31 16:00:00,38,Non-binary,East,Beauty,1,341.79,341.79,Casual Buyers
14809,111,2026-01-31 17:00:00,35,Female,East,Beauty,2,344.51,689.02,Casual Buyers
42201,230,2026-01-31 18:00:00,22,Male,East,Electronics,2,318.08,636.16,Loyal High-Spenders
63330,117,2026-01-31 19:00:00,20,Female,South,Home,1,140.39,140.39,Loyal High-Spenders
23456,139,2026-01-31 20:00:00,40,Female,North,Beauty,2,29.11,58.22,Casual Buyers
66397,120,2026-01-31 21:00:00,43,Male,East,Electronics,2,233.23,466.46,Loyal High-Spenders
48765,242,2026-01-31 22:00:00,54,Female,South,Clothing,1,446.58,446.58,Casual Buyers
44816,198,2026-01-31 23:00:00,41,Female,North,Home,1,289.05,289.05,Loyal High-Spenders
55106,125,2026-02-01 00:00:00,66,Male,West,Clothing,3,417.87,1253.6100000000001,Casual Buyers
63932,107,2026-02-01 01:00:00,36,Female,South,Clothing,3,495.9,1487.6999999999998,Casual Buyers
27100,199,2026-02-01 02:00:00,68,Female,North,Beauty,1,90.17,90.17,Loyal High-Spenders
67091,186,2026-02-01 03:00:00,42,Female,South,Beauty,4,348.97,1395.88,Loyal High-Spenders
31949,141,2026-02-01 04:00:00,38,Male,North,Beauty,2,340.4,680.8,Loyal High-Spenders
80080,113,2026-02-01 05:00:00,29,Male,North,Home,3,490.18,1470.54,Casual Buyers
47744,177,2026-02-01 06:00:00,58,Female,West,Clothing,2,492.94,985.88,Loyal High-Spenders
55543,101,2026-02-01 07:00:00,50,Male,South,Home,5,346.47,1732.3500000000001,Loyal High-Spenders
46187,218,2026-02-01 08:00:00,67,Female,East,Beauty,1,129.37,129.37,Casual Buyers
17239,136,2026-02-01 09:00:00,21,Female,West,Clothing,4,401.29,1605.16,Casual Buyers
24489,168,2026-02-01 10:00:00,59,Male,West,Home,5,62.44,312.2,Loyal High-Spenders
68017,140,2026-02-01 11:00:00,24,Female,North,Home,5,392.54,1962.7,Loyal High-Spenders
71877,161,2026-02-01 12:00:00,39,Female,East,Electronics,5,456.0,2280.0,Casual Buyers
53125,159,2026-02-01 13:00:00,50,Male,South,Home,1,197.59,197.59,Casual Buyers
59922,224,2026-02-01 14:00:00,34,Female,East,Beauty,3,319.01,957.03,Casual Buyers
42049,210,2026-02-01 15:00:00,41,Female,East,Home,1,220.77,220.77,Loyal High-Spenders
47131,113,2026-02-01 16:00:00,51,Female,East,Clothing,3,224.5,673.5,Casual Buyers
52944,183,2026-02-01 17:00:00,45,Female,East,Home,5,162.08,810.4000000000001,Casual Buyers
83963,229,2026-02-01 18:00:00,60,Male,East,Electronics,5,383.44,1917.2,Loyal High-Spenders
34285,169,2026-02-01 19:00:00,58,Female,North,Clothing,4,468.73,1874.92,Loyal High-Spenders
47626,244,2026-02-01 20:00:00,56,Female,North,Clothing,3,470.97,1412.91,Casual Buyers
52808,222,2026-02-01 21:00:00,39,Female,West,Electronics,5,95.64,478.2,Casual Buyers
98464,188,2026-02-01 22:00:00,66,Female,North,Beauty,2,438.62,877.24,Casual Buyers
63871,127,2026-02-01 23:00:00,34,Male,West,Clothing,4,371.34,1485.36,Loyal High-Spenders
29198,165,2026-02-02 00:00:00,51,Female,West,Beauty,1,133.89,133.89,Loyal High-Spenders
29758,104,2026-02-02 01:00:00,23,Male,South,Clothing,4,42.97,171.88,Casual Buyers
25254,144,2026-02-02 02:00:00,63,Male,East,Clothing,2,141.32,282.64,Loyal High-Spenders
54238,146,2026-02-02 03:00:00,23,Male,North,Beauty,3,456.98,1370.94,Casual Buyers
11252,130,2026-02-02 04:00:00,51,Non-binary,South,Clothing,1,320.26,320.26,Loyal High-Spenders
49764,238,2026-02-02 05:00:00,18,Female,North,Beauty,1,363.32,363.32,Loyal High-Spenders
87709,109,2026-02-02 06:00:00,27,Female,West,Electronics,3,136.0,408.0,Loyal High-Spenders
47441,217,2026-02-02 07:00:00,38,Female,North,Beauty,4,362.5,1450.0,Casual Buyers
63682,113,2026-02-02 08:00:00,22,Female,East,Electronics,5,23.78,118.9,Casual Buyers
69494,179,2026-02-02 09:00:00,19,Female,West,Clothing,4,193.91,775.64,Loyal High-Spenders
91317,192,2026-02-02 10:00:00,39,Female,West,Beauty,2,317.11,634.22,Casual Buyers
75215,109,2026-02-02 11:00:00,65,Male,South,Clothing,5,81.59,407.95000000000005,Loyal High-Spenders
88587,175,2026-02-02 12:00:00,19,Male,East,Beauty,4,413.27,1653.08,Loyal High-Spenders
16949,193,2026-02-02 13:00:00,27,Female,West,Electronics,3,125.17,375.51,Loyal High-Spenders
65393,204,2026-02-02 14:00:00,51,Female,East,Electronics,2,329.62,659.24,Loyal High-Spenders
83553,100,2026-02-02 15:00:00,33,Male,North,Beauty,2,208.55,417.1,Casual Buyers
16941,232,2026-02-02 16:00:00,65,Male,East,Electronics,2,302.06,604.12,Loyal High-Spenders
35934,119,2026-02-02 17:00:00,68,Female,West,Clothing,5,62.65,313.25,Loyal High-Spenders
33386,107,2026-02-02 18:00:00,56,Male,South,Clothing,1,18.29,18.29,Casual Buyers
71886,100,2026-02-02 19:00:00,39,Female,West,Home,5,455.69,2278.45,Casual Buyers
85745,156,2026-02-02 20:00:00,29,Non-binary,East,Electronics,4,142.12,568.48,Loyal High-Spenders
93251,163,2026-02-02 21:00:00,41,Male,East,Clothing,1,411.64,411.64,Loyal High-Spenders
63413,217,2026-02-02 22:00:00,64,Male,West,Beauty,4,499.68,1998.72,Casual Buyers
66800,127,2026-02-02 23:00:00,57,Female,East,Electronics,1,113.6,113.6,Loyal High-Spenders
52318,220,2026-02-03 00:00:00,55,Female,North,Clothing,5,139.93,699.6500000000001,Loyal High-Spenders
80173,206,2026-02-03 01:00:00,27,Female,West,Electronics,2,334.8,669.6,Loyal High-Spenders
80390,148,2026-02-03 02:00:00,52,Non-binary,South,Beauty,3,483.07,1449.21,Casual Buyers
62329,219,2026-02-03 03:00:00,68,Male,West,Clothing,2,458.75,917.5,Casual Buyers
53088,143,2026-02-03 04:00:00,66,Female,North,Home,5,256.41,1282.0500000000002,Loyal High-Spenders
49811,155,2026-02-03 05:00:00,49,Female,North,Home,1,399.6,399.6,Loyal High-Spenders
65479,210,2026-02-03 06:00:00,24,Female,North,Electronics,2,76.52,153.04,Loyal High-Spenders
95392,233,2026-02-03 07:00:00,38,Male,North,Beauty,5,488.94,2444.7,Loyal High-Spenders
97369,207,2026-02-03 08:00:00,37,Female,North,Clothing,4,482.53,1930.12,Casual Buyers
29963,247,2026-02-03 09:00:00,43,Female,South,Beauty,3,90.23,270.69,Loyal High-Spenders
65123,213,2026-02-03 10:00:00,21,Male,East,Clothing,2,156.72,313.44,Loyal High-Spenders
83477,177,2026-02-03 11:00:00,63,Male,North,Electronics,1,59.08,59.08,Loyal High-Spenders
24388,229,2026-02-03 12:00:00,69,Female,North,Clothing,4,143.14,572.56,Loyal High-Spenders
15569,136,2026-02-03 13:00:00,39,Male,West,Beauty,5,409.82,2049.1,Casual Buyers
79836,119,2026-02-03 14:00:00,32,Male,South,Beauty,3,195.37,586.11,Loyal High-Spenders
46586,125,2026-02-03 15:00:00,57,Male,South,Electronics,1,53.31,53.31,Casual Buyers
22015,128,2026-02-03 16:00:00,38,Female,East,Beauty,5,177.69,888.45,Casual Buyers
55002,100,2026-02-03 17:00:00,32,Female,South,Clothing,5,490.88,2454.4,Casual Buyers
16254,218,2026-02-03 18:00:00,39,Female,West,Electronics,2,318.54,637.08,Casual Buyers
27144,134,2026-02-03 19:00:00,69,Male,West,Clothing,2,213.92,427.84,Loyal High-Spenders
34214,158,2026-02-03 20:00:00,45,Female,East,Beauty,1,91.6,91.6,Loyal High-Spenders
90719,168,2026-02-03 21:00:00,31,Female,West,Electronics,5,493.23,2466.15,Loyal High-Spenders
81774,111,2026-02-03 22:00:00,44,Female,North,Clothing,2,412.22,824.44,Casual Buyers
16090,119,2026-02-03 23:00:00,58,Female,North,Beauty,3,147.92,443.76,Loyal High-Spenders
21637,142,2026-02-04 00:00:00,57,Male,West,Beauty,3,44.33,132.99,Loyal High-Spenders
32415,225,2026-02-04 01:00:00,45,Female,East,Home,5,37.75,188.75,Loyal High-Spenders
34071,149,2026-02-04 02:00:00,43,Male,South,Beauty,2,68.99,137.98,Loyal High-Spenders
68243,128,2026-02-04 03:00:00,66,Female,East,Clothing,1,294.58,294.58,Casual Buyers
51240,138,2026-02-04 04:00:00,19,Male,South,Electronics,1,465.09,465.09,Casual Buyers
93807,137,2026-02-04 05:00:00,42,Male,West,Home,1,253.4,253.4,Loyal High-Spenders
43434,183,2026-02-04 06:00:00,20,Male,West,Beauty,3,423.04,1269.1200000000001,Casual Buyers
79724,227,2026-02-04 07:00:00,25,Female,North,Beauty,2,228.48,456.96,Loyal High-Spenders
85697,225,2026-02-04 08:00:00,61,Male,South,Beauty,2,357.21,714.42,Loyal High-Spenders
38732,144,2026-02-04 09:00:00,50,Female,East,Clothing,3,368.62,1105.8600000000001,Loyal High-Spenders
21314,151,2026-02-04 10:00:00,59,Male,West,Home,1,95.24,95.24,Loyal High-Spenders
33954,179,2026-02-04 11:00:00,69,Male,East,Clothing,1,187.0,187.0,Loyal High-Spenders
67108,223,2026-02-04 12:00:00,52,Female,North,Home,5,322.28,1611.3999999999999,Loyal High-Spenders
97044,218,2026-02-04 13:00:00,23,Male,South,Electronics,4,44.64,178.56,Casual Buyers
97505,107,2026-02-04 14:00:00,56,Male,South,Clothing,2,187.15,374.3,Casual Buyers
46668,184,2026-02-04 15:00:00,69,Female,West,Clothing,2,272.05,544.1,Loyal High-Spenders
33061,228,2026-02-04 16:00:00,40,Male,South,Electronics,2,498.15,996.3,Loyal High-Spenders
89252,107,2026-02-04 17:00:00,42,Male,West,Home,4,242.52,970.08,Casual Buyers
49749,195,2026-02-04 18:00:00,67,Male,North,Beauty,5,409.87,2049.35,Loyal High-Spenders
26907,201,2026-02-04 19:00:00,60,Female,South,Electronics,4,221.71,886.84,Loyal High-Spenders
